px1,py1,pz1
-3.56453,5.13734,-3.09756
2.20892,3.6686,-8.5629
22.3937,-2.40264,45.217
-3.39829,-0.78169,4.73862
2.10058,1.40361,11.6215
4.7109,9.32403,3.31354
-4.12941,-0.572906,-4.16087
-16.0718,-4.51732,-5.85426
2.68799,-0.0602791,-5.18489
-5.18192,4.20528,3.85975
-1.44924,-10.3296,26.1344
4.47299,-6.84118,5.716
-3.97017,-15.9784,23.9609
0.508888,1.64668,-6.37903
6.76476,-14.9666,-8.38798
-10.2209,2.13529,3.68458
3.94692,6.72558,12.2552
-13.6355,6.00085,21.1513
16.9645,9.77132,6.5072
13.0903,4.86764,-5.91503
13.6364,13.6298,20.9818
3.56588,-0.398977,-4.36494
3.31453,12.0091,13.5355
8.95293,-2.8217,-16.2874
-6.9382,-4.35706,-28.1634
6.87738,4.01294,29.8154
-16.8816,3.24147,9.14229
0.100763,2.32544,-5.83499
3.21786,12.0812,14.8608
-3.56042,-6.42857,-13.7765
-9.29863,-3.18942,-6.98301
7.67114,2.58018,-2.19115
8.7025,-9.57594,-6.1765
-9.45551,-10.4521,26.1076
9.99745,-12.2342,-0.365761
7.17823,13.8715,-16.2182
13.1794,-1.23912,10.489
-13.1313,13.9243,25.1803
11.997,-1.10194,-14.9907
-3.14196,12.5699,16.6014
-7.17665,-13.19,-8.40118
3.07062,13.7913,14.7572
22.3915,-8.63843,-30.3952
11.1893,0.720815,-9.3584
-2.05356,7.85061,7.25176
21.9632,3.77305,1.88355
9.30926,4.66032,-3.72315
-6.11971,8.32229,1.14685
-6.2543,-7.89088,-10.8757
9.65198,-0.925544,-45.1806
6.03583,6.00995,-10.2534
-20.332,-6.12405,31.3
3.02224,-2.28349,4.70183
6.68279,13.3899,22.9634
7.65769,-20.0881,10.6956
-2.98628,8.55012,15.5502
1.63958,7.47324,6.26765
-9.22636,1.8862,-5.13522
-1.58972,3.42505,2.13311
-3.40984,1.30976,4.34481
15.7267,-1.52435,44.3747
4.2352,11.4472,-9.20051
20.1341,0.854245,-18.0555
-5.61861,15.0914,-11.6367
-9.93691,-0.893461,8.20677
-4.54445,-7.19443,-2.10764
-0.440439,-2.63776,12.9413
17.0597,-9.96181,7.86152
-5.46275,-8.64551,-21.1399
-7.3159,-3.58188,14.493
-3.40217,-2.41704,20.8909
-2.45917,-2.37101,-9.67334
4.75451,1.31798,19.9567
-3.39367,4.381,-0.359503
-7.50765,-4.56316,-1.5827
4.98545,-14.2153,13.6354
-1.02381,1.87451,7.6471
3.04719,0.975531,-11.9596
-9.29026,15.1677,-10.7893
16.5304,-9.44906,-14.5688
-2.30398,0.0302021,5.69436
-1.49481,-11.7253,-2.50594
3.20107,4.56027,-5.23684
7.78337,5.94229,-24.0722
8.49833,-11.948,12.7407
34.5,22.9658,19.5244
0.632186,7.23198,-5.34197
2.76043,-6.1908,-13.3212
5.25028,-5.74022,-14.3113
-10.1471,6.74674,12.8771
-14.012,19.1544,-30.1843
-20.1009,3.22506,-51.718
-2.51061,7.21251,17.841
-13.4312,9.70476,-10.6734
-3.45081,-1.17531,4.22959
1.48793,8.29795,-18.8126
-13.979,4.44696,-8.4658
-3.36196,10.1869,20.6943
4.26519,-7.28765,-13.939
7.20878,-4.84606,-8.64286
-2.00521,10.4597,-2.19204
-3.30679,-7.37542,-6.9202
14.2009,1.0067,37.0175
-7.36253,-3.35963,2.62336
5.54461,-2.24813,-9.37784
10.7914,-1.48302,-4.24875
7.17154,3.7903,-3.73629
11.8778,9.74981,6.79517
4.29765,2.70754,6.37177
-1.37438,4.7854,6.09137
2.34192,18.8173,33.0234
14.9429,1.14661,-0.181324
-4.01597,11.8521,-3.00349
42.4843,-27.617,-0.793787
-12.0969,-11.2564,11.8972
-5.91192,8.79994,1.06813
-18.4627,12.9218,42.4717
7.26555,-8.37445,9.7463
16.0859,3.31817,31.5963
1.69349,12.2881,41.0234
4.73291,-5.94948,-10.4166
-16.4651,-5.53743,4.29247
-6.29283,-6.59284,-16.8849
2.9271,-15.4735,-30.3412
4.60236,13.0938,-15.8972
21.1066,-6.94763,-1.90929
-5.45359,12.1013,-19.4395
-6.36507,8.23904,10.6138
-8.67463,0.333326,-8.85842
2.15424,7.29727,-3.27405
-8.3944,0.668771,-4.68433
6.12723,4.15292,-15.2019
-9.90157,-0.228203,26.4063
4.00611,-8.05264,-4.15281
-7.46834,11.1311,-2.76675
-17.2987,9.8258,12.6685
8.21642,-5.66459,7.92705
1.6034,-5.03094,-10.4708
-0.240979,-4.69446,-2.75511
0.206807,-12.8505,-8.05688
15.7296,-1.44216,-12.5853
-7.63553,14.8645,2.13069
-14.053,1.69543,11.816
10.7942,3.57734,7.13536
-30.0653,11.5198,-10.6936
-7.21286,0.806531,37.272
-8.74514,2.11162,5.66996
-12.3106,-4.17275,13.7516
-20.9445,6.65742,-28.8878
6.72217,1.40833,18.2832
-6.83129,-1.28332,-11.7299
-4.60056,-4.63176,-9.83518
-14.0334,-4.08273,18.2346
-11.2159,-7.01159,-16.7151
3.06527,-2.85979,-4.79824
5.13789,-1.18257,10.2331
-2.7368,-4.96498,8.01923
6.09807,-21.0542,28.5813
8.92549,1.97472,6.10649
6.42281,-10.0588,-9.89497
26.193,1.44389,44.009
9.96997,-2.50691,16.2793
5.12736,18.2051,0.594965
6.18183,14.2921,-1.22208
-0.836045,-6.40362,11.8642
3.85493,-7.39782,-6.94067
-14.88,6.56011,-7.36388
-0.45665,6.46,3.74527
-2.74023,2.37227,-4.72829
4.15143,1.49159,-0.742068
2.15103,15.6465,-26.3687
-6.35787,-8.78424,-15.1382
-6.17997,5.32647,11.5438
2.76887,-11.7269,14.9446
-3.85434,0.344046,0.074599
1.82687,-13.7513,18.7455
8.81784,-6.92108,-14.6927
9.19315,3.8621,3.02363
3.24746,-2.18388,8.13488
6.31472,-16.999,55.3563
19.7797,10.1991,14.0293
8.74682,1.31469,-9.66988
9.36825,6.06071,-2.99091
-11.66,-0.156133,5.97339
4.27498,3.14512,-0.608284
9.004,2.94676,7.49998
2.36417,2.61476,-1.96633
-8.53501,1.59578,3.48593
13.0269,-1.50156,-15.831
-1.83487,-1.83845,10.02
1.41739,-10.974,-27.6111
3.01973,-13.8572,9.86382
0.360592,-8.75311,1.72063
6.75938,-17.8153,5.37978
-16.9367,1.24843,17.8489
-2.84816,7.91385,15.5122
2.17533,-3.71405,10.3203
21.6509,41.2975,-54.0834
-16.52,11.9356,34.9541
-6.23709,-13.4743,41.4399
9.18019,-1.49775,11.9641
-3.64784,-3.33114,12.1163
-6.19078,-7.47926,3.44234
0.0120122,-5.75123,-11.3538
-8.02546,1.11926,-16.7017
-2.24169,-9.41572,-2.47403
14.485,-8.33512,-6.35713
1.81035,-3.11442,16.7923
-2.47164,6.49553,-13.5078
13.5817,18.1575,43.2077
-10.6452,-7.65865,1.72916
-4.66462,7.19724,16.3053
3.56756,-0.482131,-6.41042
0.25259,-2.01361,-5.85329
-6.87023,5.88347,-9.13435
-22.3647,2.10487,-27.2616
-14.2642,-15.8031,15.9881
7.4577,2.13867,16.6684
-6.04707,-8.52735,6.13829
-10.0982,-1.53847,0.550346
4.28719,4.7273,-26.1857
4.44024,-9.33332,-14.1213
8.39922,5.67263,-18.9669
-6.53372,-7.49275,11.4193
1.28112,-1.40588,-8.44754
-14.5313,0.13559,-12.5619
-0.541431,-25.5485,2.56043
-7.83004,6.29163,-18.8888
-10.9434,-6.98489,-3.0952
13.6235,-10.0755,26.6929
-10.1691,-1.82266,5.01085
-0.503339,6.74927,10.9426
6.22064,1.13434,7.64424
-29.4202,15.4767,35.1741
2.61314,-2.07427,-7.79834
2.63181,3.64132,-4.16119
-9.70173,-2.878,-6.38237
-8.70471,-4.30836,7.81138
-10.0858,6.99304,-33.6729
-4.15842,8.18301,21.8119
0.410598,18.5787,-15.8628
13.107,1.57259,-8.4262
-37.707,15.4027,32.2673
0.660153,1.46584,-6.7452
-0.0803285,-2.11288,4.45325
0.920736,-2.79431,-13.4555
7.23202,11.0117,-8.27636
4.17704,15.703,-10.9859
11.8714,25.4754,-17.1235
4.92706,0.438172,-1.00526
-6.62366,3.95181,-4.31559
-3.07185,-7.94734,-10.2349
-5.61365,-10.3249,6.59015
-10.4508,7.8526,-28.6443
-17.6212,1.14757,-3.8262
-7.97566,-2.06432,-8.75352
3.12783,7.72885,-5.7077
1.428,7.76754,13.214
-5.40912,-3.36197,2.42674
6.51894,4.42838,-20.644
-6.96707,5.74773,-5.37417
13.5062,6.13947,-6.35056
0.278669,1.67041,6.46374
-17.9494,-2.41507,-5.07094
11.8712,11.0351,17.2311
-0.0547995,7.41647,-2.52848
2.80434,-8.82009,11.3893
2.86424,-5.98977,13.2353
17.5753,-8.22378,12.9247
-8.35911,-1.93379,31.0155
-8.17398,2.43985,-4.60798
-5.9206,6.05216,10.5025
-7.7392,-4.95356,17.1433
-0.95562,3.84651,-16.4113
-12.6489,8.81748,-12.592
-7.10282,-8.26836,13.6501
-10.5765,12.0407,-9.52774
8.38358,-22.2534,24.7569
-13.4658,0.480379,2.28519
-4.8281,-20.19,29.0411
-32.4554,-8.78402,-38.0929
-0.637429,8.30228,-23.0834
-2.29562,7.16283,7.5555
-7.37362,11.4002,6.89526
-16.9228,-16.0461,-5.6557
-9.64359,-0.0804597,-3.72035
0.803009,17.3626,13.7876
-2.87564,2.64135,-13.034
-8.16052,13.1134,44.9886
4.95577,-5.2604,5.11046
5.81371,6.12799,-3.34046
-4.71987,7.46799,-3.46351
12.8235,2.67472,-11.4754
-8.37885,1.55575,10.016
18.5353,3.88276,-59.6027
0.307045,-8.30253,-15.7155
-0.174659,-4.99868,7.616
-3.07748,16.3609,57.238
-8.6533,-3.25769,4.44939
-0.413486,3.16744,6.09041
-3.10818,-7.69652,13.403
4.47772,12.4713,0.209219
-5.09332,4.0968,8.33438
-3.30952,-6.76837,7.77814
12.825,-10.3821,-7.56628
1.31375,-14.971,-12.41
5.29488,0.163363,-1.71235
2.29065,-7.9805,0.147248
6.04546,-12.176,22.6837
-9.04455,2.93976,3.64686
5.00024,0.556495,2.61315
3.9083,7.1896,8.86152
8.44355,6.22696,-2.72859
-0.745701,5.66797,3.47836
5.16749,2.75692,20.5439
-5.97034,5.4113,-8.0708
-1.14493,-8.79287,-3.11008
-11.9498,23.6763,-0.341029
11.3156,-4.21099,2.79665
2.56837,7.73267,-17.4009
13.5954,-8.33731,-16.1048
6.53891,-1.7723,9.17535
-6.58319,7.44385,-8.31766
8.83499,-3.68407,10.4695
7.08583,-12.3187,25.4415
7.0349,15.7582,-12.9438
4.1737,-2.2949,2.06202
-5.78075,1.93522,4.18536
3.60944,17.2991,1.37055
4.8431,10.4556,15.7109
5.04991,7.79587,4.09075
9.03177,-0.820266,-4.12256
10.7967,-0.318557,15.6187
2.33383,13.4691,0.325333
3.02697,5.59306,-8.76901
-8.72102,15.7706,10.5333
-0.920603,2.06427,-5.48353
-5.58608,-20.1216,-36.3103
-4.00043,0.839623,16.6956
3.69848,-13.1504,-19.2317
2.21084,-13.9566,17.104
-1.70052,9.61789,-18.4191
-10.5269,0.333152,6.16908
-2.22996,2.39624,-7.26643
12.5812,-22.3802,14.6052
8.81057,-3.24418,-20.2849
0.0190595,-6.49463,0.761883
-15.1195,8.09384,14.1703
7.55938,-2.65594,2.75243
4.47182,-10.7678,-1.13381
-14.3045,-2.78439,-15.2348
-0.777559,10.0896,6.94264
6.34227,0.877575,-11.5134
-6.21715,12.4576,-8.75159
-4.1823,-4.99904,2.43099
12.4401,9.83869,6.79706
26.3411,-2.97102,0.127794
-12.3651,6.65521,15.1812
1.59634,0.59908,-6.51386
-3.25569,-7.9953,-0.201081
14.6382,-2.23329,-8.82092
3.21036,1.48489,-6.54797
0.364262,-2.96335,-8.51111
-5.79893,5.77079,-17.2233
-3.25226,-12.2191,4.47486
0.26192,-10.7872,-4.31373
0.608837,8.56101,-26.8861
13.5324,16.0468,-22.0772
1.02889,-3.44447,-5.55525
-1.85473,22.0113,1.92857
-8.61071,4.71292,-6.55365
-6.58143,-5.65029,7.72529
-2.76146,-4.58091,-10.9199
5.68734,-3.23858,-7.05358
2.11038,-13.3323,15.2446
8.05961,-4.52683,-25.2124
-9.91636,11.2693,-0.0201318
-2.45639,-8.47946,-6.54472
-18.8222,-15.4579,9.3514
-5.59452,-3.29111,5.12596
35.3693,-22.182,-63.8925
7.39442,-0.276843,0.0241384
-5.44712,6.26629,7.38166
-7.68644,4.85451,-0.849634
15.7224,-6.01146,-4.23135
11.4391,-10.6384,-6.70118
4.55481,-8.56711,3.98237
-1.62902,-7.82132,-9.58104
-6.47589,12.5478,16.6372
12.5389,6.99134,1.79104
5.13969,-1.3802,16.2641
5.88486,-2.53482,11.8539
1.2822,-8.71286,6.51159
-4.66191,-3.32432,6.68863
3.81475,-3.22236,2.36382
2.99977,-12.7921,-23.6048
-13.2155,-0.485089,16.2837
0.596365,14.5231,17.3699
-7.98049,7.69525,19.4018
-6.75604,-2.24366,-22.6836
-14.1278,-0.0126064,28.8012
-5.13443,7.85195,-1.24945
7.33598,17.9079,30.4441
8.75819,3.27423,-1.44445
-6.04592,-4.31961,2.3888
6.78719,-3.53464,3.60967
-14.1067,-8.45967,12.4496
8.56249,-4.5361,-2.32653
2.36005,-1.80944,-5.54367
-6.98904,-20.6686,3.11882
10.0264,-2.02445,10.5179
-16.1877,-6.80874,-11.1531
6.04039,-6.04593,16.1737
-17.8027,-2.43835,-1.75033
-24.2586,-12.5813,30.6372
-8.84424,1.72703,-2.87433
1.90269,18.2777,16.9522
2.35914,11.0024,11.2403
-6.83478,-1.72402,-23.1569
2.65343,-6.71821,0.443604
-6.41574,-3.6966,8.15403
-5.81531,0.937482,0.4459
-7.99305,0.35478,10.7566
-10.8972,7.55971,-14.4687
11.5392,-8.47836,5.42295
6.09127,4.37886,3.30553
3.47927,-8.50939,17.7142
-7.17778,4.73763,2.07824
-8.40983,17.853,-9.58332
2.50704,-8.34712,5.95094
-15.9252,6.12746,-28.803
10.6724,8.68422,-20.8247
5.00389,1.62484,17.0872
2.787,-5.33135,-14.5885
-21.4114,8.93984,12.1298
-0.433805,-10.2011,3.49778
0.465032,4.22408,7.76087
-3.86544,-20.6313,-33.5543
17.7891,-12.4265,-12.7245
-4.47006,-4.05516,-1.86059
-13.1075,9.36624,-22.1041
-3.0777,0.0255734,12.557
8.03404,-8.39312,14.6741
2.64937,1.464,-5.51294
-13.7991,4.29856,-27.8626
-3.88836,0.954603,4.99924
-4.89151,-4.95865,-25.9027
9.65569,7.06908,-20.6772
5.80437,5.9748,4.18052
-1.58718,-4.68531,16.907
-12.6813,4.72637,-5.5228
6.42459,1.0731,12.2164
11.0957,-22.8866,27.1945
7.01102,1.31603,-3.59166
-3.71566,7.65089,12.9959
8.0999,8.7133,-7.56985
1.13289,-5.76934,-6.5824
8.86275,0.372599,-6.52943
-1.17664,-4.82451,4.99639
-8.46496,5.87454,7.01339
17.7457,-9.28084,34.4488
2.53671,2.65339,-16.8123
2.36763,16.8652,-2.02506
0.663682,-4.86913,-24.4506
-4.34518,-6.82267,15.6271
15.9503,8.0864,15.4544
-10.4481,-2.91443,20.4512
-0.481017,-8.1854,-10.5479
-6.18152,-4.94083,-3.16584
13.1366,-3.54565,4.5642
-2.06184,-2.29055,5.27523
8.9824,-3.69597,-6.21322
-15.0415,-10.0085,-41.1612
6.27862,0.541073,2.50661
1.60402,8.43219,-1.30867
6.49632,-1.24175,-0.320658
-6.97462,6.33476,0.330284
10.2476,3.6954,-2.1461
9.13815,2.46178,34.9427
-10.676,3.48437,-9.50945
3.69765,1.04365,4.96738
7.27752,-7.44723,4.74783
-5.62185,-4.25957,-1.7178
5.24454,-1.23419,11.0064
-1.78275,8.43634,10.7965
6.15088,-2.70724,16.0672
-9.68504,10.2104,-18.1022
2.94844,4.3902,-4.21966
-27.1178,11.2017,-34.7917
0.323177,1.56275,-6.62358
-6.19283,6.59121,-0.418388
-13.6622,-1.22143,1.90976
-5.17956,-6.63685,3.27963
4.25981,-7.11665,11.517
5.79921,4.38521,0.396541
7.30717,-6.42385,24.5985
1.72283,-7.29679,-16.8884
-2.52901,2.66115,-6.66956
4.41478,-1.40641,-4.81654
1.89013,7.26125,-30.7066
2.40994,1.74871,-6.90746
-8.11285,4.83786,1.76186
-11.6039,-14.0692,-42.5209
1.29405,-0.869052,-8.02774
13.1646,-8.77631,-12.7677
-5.13768,-0.273994,-4.06307
-0.483238,-7.87377,9.53738
-6.4034,-0.571948,8.53817
5.57022,3.9074,-2.54042
12.2052,-18.685,-32.9477
-1.01003,-1.06231,-7.80174
-16.0908,-3.02379,-11.9809
-4.46112,-0.89568,-17.2373
21.0398,-11.0256,7.08874
14.1854,-13.2408,-62.5773
3.44832,-0.714331,-5.90019
9.36182,8.4763,-14.1213
2.25192,-7.61124,-4.2997
-1.27173,1.49181,7.65179
2.20116,0.680883,12.0896
6.29162,5.64656,14.9909
8.3467,1.59104,27.5648
-1.07844,-1.19857,7.80831
-5.84865,6.29854,10.7417
4.49547,13.0699,14.2112
-3.75072,18.1553,1.80536
-7.5367,8.63546,7.20431
-6.61644,-5.32214,10.9918
15.6369,-8.67675,-5.97439
6.46991,-14.9286,-8.56538
13.8184,-3.52286,13.013
-9.8102,-4.03347,-0.765338
5.3025,-11.3818,5.03927
-10.7549,5.39738,55.4315
-2.9065,-9.79081,3.18909
-0.393609,3.37778,6.03883
20.4771,3.0592,5.87836
-12.6186,-5.50722,-5.80964
-5.77901,-4.64503,-11.4975
-9.22729,7.19898,17.7116
-1.81957,-4.38135,20.2875
-5.10253,-7.88369,-13.1276
-7.41412,-3.97032,10.4307
3.75762,-13.6116,0.815655
-5.04502,-3.97583,-8.05962
-2.1497,12.0797,6.45948
-9.58816,-8.61247,23.4056
-2.07521,-2.5565,3.78015
-6.98378,-1.91047,18.2231
-5.20021,6.36852,-3.21995
-8.94357,2.05459,-4.95006
-8.63786,1.87304,35.9693
2.79481,-0.912326,14.2795
-11.6751,12.8435,11.0061
-7.66621,5.36171,-4.84435
2.90977,2.48629,8.79143
7.80487,2.65613,-4.9836
-4.4055,-3.12755,16.8267
2.7793,-9.75562,5.33688
4.55261,0.93158,-8.59885
0.605095,3.36239,5.94932
-3.50114,-9.07013,6.10482
-0.36855,-9.52891,-10.5668
4.69819,12.8084,-5.65784
0.862708,17.3266,2.68828
1.83913,-2.13769,-6.276
4.47465,-12.3486,1.87842
-0.201472,7.35609,-9.40815
3.98361,12.3125,8.75213
10.811,-3.0979,-36.1538
15.0754,3.04651,5.70656
-1.88748,-2.88269,-3.93844
-8.24876,-8.13962,33.1439
-2.72438,-3.51735,2.72309
2.97645,0.307022,-11.9447
10.668,3.1183,13.2985
12.0045,-11.7708,-8.0477
-3.06316,2.39477,-7.05886
0.417607,-8.72577,-15.2057
9.17653,7.41998,14.2064
-4.23086,0.952403,-5.16778
-1.07748,9.47006,7.41153
-4.6846,-10.1982,6.1199
7.67041,-12.8887,9.85571
-0.401522,-1.23082,-5.96765
4.67866,-6.7417,-6.20951
1.59596,1.5923,10.8244
4.90328,5.59628,-9.44689
-9.44804,-9.03159,46.7665
-6.91642,29.4531,37.2379
-3.18014,3.26522,11.3784
5.97774,-7.04582,11.2483
-1.16172,-3.38911,-4.73675
1.36051,7.52423,2.54252
8.36393,12.9407,-41.7005
-55.5545,-3.03124,-17.0582
-8.99805,11.7076,-11.7754
-2.31421,-0.389861,10.9093
5.16595,8.16448,-3.21193
-2.07134,12.9498,10.5085
6.47247,-0.138681,-22.9172
1.71902,18.0279,31.9446
1.5991,-3.35839,-7.26737
-10.0875,-4.73732,-1.93334
5.19474,0.291216,-10.345
3.97674,10.2159,-43.4642
12.4266,-8.21703,40.6323
1.78569,-2.37067,14.3988
-1.00367,5.24653,-2.34342
13.6847,5.80542,8.02471
4.49093,8.26162,23.695
3.01364,-0.0403651,10.4509
10.5732,9.96895,0.573873
1.31007,11.4304,-35.3161
-2.6033,10.351,12.929
3.83963,-2.71433,8.37766
2.55037,-2.44339,6.24876
-1.52212,-10.558,-28.2802
-3.08673,-6.30902,2.41916
10.4737,-6.95467,18.2456
-1.29393,-2.31248,-4.94691
25.1926,-11.406,-38.3821
-14.2571,4.03275,15.3651
8.79303,15.4693,43.8605
-6.99215,3.12932,13.1832
-5.72366,3.71616,2.03904
10.1546,-4.23575,2.85922
3.44418,-1.63642,18.3271
-4.99058,2.82473,12.842
6.30773,11.6227,26.7671
-3.76176,-12.6048,-8.16594
-2.46321,-2.52188,7.74029
-9.64419,7.95516,-11.1453
-2.51921,2.01207,-5.8977
2.11762,-28.0644,19.9165
1.43063,6.40772,3.8991
-7.24036,10.3945,-9.71886
8.33093,-11.8872,-10.0929
3.31982,-6.85565,15.5264
11.4826,14.7924,8.86054
4.89678,5.65147,1.30384
-10.8351,-7.58303,-7.55205
-0.897965,-1.32063,-7.81735
-2.48591,6.38966,2.55819
1.53037,5.84804,18.6786
-2.37348,9.2326,-10.7242
-2.29011,8.28142,3.50941
0.159056,-3.78182,-7.69494
-0.970146,-1.41276,-8.228
5.61618,9.85284,17.0728
2.44094,2.40544,4.67009
9.21281,16.4828,-14.9946
-3.11748,10.6333,14.2247
5.79748,3.97215,-0.277031
7.1732,-7.17941,-33.7843
-3.79908,-5.56947,26.1192
4.96155,0.944236,2.35845
8.17158,2.83391,2.36564
-20.5859,0.433905,9.34037
6.15136,0.0924969,4.47212
-1.74101,-11.3882,36.5017
2.55558,-0.644645,-6.68259
10.167,3.11246,0.822369
5.12611,-5.0736,23.1755
7.04887,-2.45972,4.87053
-4.66183,3.99733,-1.30152
-9.4363,-3.79339,-1.17455
-16.5212,-8.50878,-2.25523
-1.88241,-1.32378,7.53226
3.96093,10.7623,-5.60414
7.0502,18.0472,4.28235
-8.44357,5.77708,11.9156
-17.4889,12.5526,7.55328
2.24988,-15.3727,13.7766
-1.01585,3.48744,-4.79162
11.4206,-24.2253,29.9988
13.677,-7.81592,32.5786
12.4453,-7.32883,-29.3493
8.80632,-1.00963,16.2181
-10.9925,-10.3173,-16.6398
-0.150043,-8.47445,12.8304
4.44604,-4.18656,19.8386
9.67239,6.41211,5.48773
-16.873,-8.59715,99.5434
0.750494,-4.62398,7.49607
11.1674,13.395,27.9349
4.49012,-2.1866,15.6937
4.59207,-5.35892,7.34604
-7.03676,2.764,14.1745
-8.11184,-5.82644,7.60905
4.31102,6.93544,9.35775
-5.15016,10.9102,-23.4613
8.18154,-2.28169,6.17785
2.89016,-6.93597,-18.5717
-1.59477,-19.418,-5.87693
9.83504,17.6124,14.2729
4.94958,7.98538,-12.394
7.71574,5.1664,-40.5355
7.4521,-13.297,10.567
-1.83676,-6.29812,-4.36048
-4.31345,7.15194,3.37247
5.69736,7.11508,-3.96398
-1.51095,-4.16566,4.31113
1.39285,3.25759,-5.87581
-10.5412,-7.77742,-21.096
-2.66577,-11.8642,10.9917
-1.92108,2.3632,9.70953
-2.62332,-4.84348,11.6163
-13.358,-3.28008,-1.82322
7.65415,0.702564,19.2047
-3.51589,1.30839,4.19703
1.78334,-1.56362,5.00549
-1.34988,-2.10754,8.19635
-8.59114,-2.30893,6.05771
7.88175,5.19255,-10.4688
8.50878,0.736503,9.38963
9.49928,-5.22564,14.3357
-18.4329,0.079803,-23.7038
0.382004,-3.23475,-6.62417
5.93351,-5.11154,15.408
3.13005,2.17354,-4.78577
10.6356,1.50592,13.9949
-14.4008,10.7727,7.0992
6.85112,-6.0974,5.983
14.2379,0.0828391,26.0585
-4.2075,0.314579,-12.0734
-2.59219,-4.84059,24.2054
-3.1861,7.21261,3.62987
-10.2544,-2.92064,3.37198
-3.54199,-12.8482,-1.7227
-12.3069,12.36,-1.37611
-6.92209,-0.537082,13.1822
-3.15195,-1.20592,4.18309
-11.5887,8.78,0.727762
0.807571,-2.01731,9.27053
-3.20405,-8.66643,2.9899
9.49989,-12.6975,-27.7716
-1.77559,-12.6032,1.79586
2.77068,0.496934,8.81292
-7.04434,1.65818,-2.00729
-6.24391,-3.9191,-1.99229
7.01837,8.07148,-41.7709
-1.14525,6.34761,-7.35582
17.3202,-7.81211,2.06049
-4.72413,-2.46983,-2.0215
-0.209939,-3.53069,-17.7966
-9.93599,-4.24837,-5.53082
3.50962,-0.60379,3.91651
10.1533,-8.42498,15.0128
15.4146,8.5092,-70.4042
7.0529,-15.7101,-8.42251
5.04259,-6.05542,0.0431194
8.87578,3.93435,7.93306
-19.9185,9.81948,9.26467
-8.10432,-1.5503,1.95398
-2.44607,9.07066,-3.57977
6.67408,4.66069,24.3057
6.68969,4.88889,-3.90142
-16.0313,-2.42448,22.2022
3.26171,1.19789,4.06734
-2.01415,-2.13368,14.1058
-5.9074,-2.29493,-14.2787
4.13065,-6.80179,3.47425
-2.7162,16.6536,29.2182
3.65274,-7.37203,-3.65885
-33.1832,5.991,-26.0432
5.60851,2.40333,-30.3582
3.91245,14.6343,5.90075
-1.28089,3.58531,9.18636
3.301,-5.22622,3.33261
3.82592,-7.72216,11.5414
23.8197,5.79679,26.7703
-1.6403,-1.47888,5.96804
-2.62424,0.38127,-5.68407
-25.8778,-4.44109,13.4219
-16.116,-9.29679,20.0094
1.52217,-4.21596,-4.85685
1.45745,-7.12055,-5.6698
0.283856,-8.12891,-2.65662
8.6975,4.09885,-9.19538
1.68456,-2.63967,13.1534
-15.8367,-8.2628,-25.7291
-0.954218,1.26679,-8.46388
1.75352,-2.02887,12.506
6.12767,2.91002,11.2709
8.87286,5.41822,-4.56601
-1.26434,-9.75355,8.41081
-7.36441,-0.355768,-15.6627
-6.17438,14.0667,-25.8206
-6.42132,3.97284,-6.89073
-6.87078,-1.4841,-3.62651
4.03519,-2.34968,8.11866
0.169771,-7.23654,16.3761
7.482,-0.351082,-0.900941
14.1185,3.86576,-2.52311
8.36154,0.44693,-1.44809
5.2492,-4.95503,1.43315
4.51907,0.792603,-6.92735
0.568248,-7.4388,17.3731
3.99524,-12.27,8.57388
-6.4541,8.27512,-10.673
3.17004,2.9339,-2.90024
7.70524,6.48117,-5.0418
0.886778,4.3878,2.67764
-12.4498,-5.14415,19.4905
-8.2703,16.3199,6.10242
2.16492,10.3384,-14.8054
-1.84997,-2.38244,-11.0917
16.8904,13.0393,2.23656
-8.83404,0.59463,-10.5205
-9.99701,12.6204,18.927
-6.7045,2.77848,7.61462
2.91672,0.547248,-4.40229
-8.76974,5.28196,-0.573057
-4.23682,-6.51382,-30.2709
14.6852,20.9327,-15.2968
3.35255,1.00883,4.47372
-7.27265,-2.32507,-16.5194
6.00166,-3.58704,-2.4736
-11.3914,9.93064,-17.7403
5.52484,-5.5125,15.4052
-13.7223,-13.7169,-5.11106
-6.93016,0.980008,-3.14202
16.4011,-4.95002,4.40645
12.5069,-6.30426,12.3053
-11.5097,-1.07508,-18.5336
6.2305,-1.85354,-19.3454
-3.88844,1.57925,8.03475
-10.3289,0.971281,-6.16293
1.52005,0.553191,-6.43336
-11.9982,-5.55667,1.22821
-7.54183,-3.38166,-5.42527
2.4182,4.92615,10.7576
19.6576,6.49618,45.3158
-1.37949,-4.4806,3.18241
8.40222,8.56746,31.9399
11.7966,-3.36418,0.0917193
3.33633,-5.58329,4.18146
-0.641991,-2.91549,14.6699
-2.25261,5.53545,8.7428
2.84225,2.24081,-4.61056
7.12069,3.43775,-13.6045
-1.90031,-8.11025,-12.2199
-1.78746,-9.10603,-2.24525
3.00753,-4.22101,-2.67083
11.836,-1.45443,0.824106
0.970824,4.43083,-13.5087
3.06169,0.931838,-4.35392
-14.1957,-14.5793,17.8011
-3.25834,4.29573,-7.72999
3.49876,-8.01307,0.610311
-8.75318,-5.35112,1.01232
11.4611,10.6176,-33.0955
5.70108,-7.02003,-5.63777
8.19268,-4.60337,-30.1219
